Filename	Ni50Fe27Ga23 11_1 s1
198.50	64.8072	0.221815	42.35	-4.80739e-3
199.50	65.1857	0.221713	42.36	-4.90983e-3
200.50	65.0430	0.221337	42.38	-5.28557e-3
201.50	64.8884	0.221263	42.39	-5.36013e-3
202.50	64.7326	0.221339	42.40	-5.28398e-3
203.50	65.0070	0.221601	42.42	-5.02146e-3
204.50	65.0110	0.221298	42.43	-5.32481e-3
205.50	65.0522	0.220813	42.45	-5.81034e-3
206.50	64.8768	0.220585	42.46	-6.03757e-3
207.50	64.7599	0.220642	42.48	-5.98072e-3
208.50	65.0321	0.221290	42.49	-5.33272e-3
209.50	65.1882	0.220935	42.51	-5.68826e-3
210.50	65.1580	0.220752	42.52	-5.87044e-3
211.50	65.0842	0.220904	42.54	-5.71878e-3
212.50	64.9544	0.220900	42.55	-5.72303e-3
213.50	64.9689	0.220764	42.57	-5.85929e-3
214.50	65.0738	0.220248	42.58	-6.37441e-3
215.50	65.0689	0.219983	42.59	-6.64003e-3
216.50	65.0330	0.220026	42.61	-6.59734e-3
217.50	64.7325	0.220072	42.62	-6.55096e-3
218.50	64.9908	0.220319	42.64	-6.30339e-3
219.50	65.2880	0.219959	42.65	-6.66385e-3
220.50	64.9726	0.219975	42.67	-6.64803e-3
221.50	65.1095	0.219923	42.68	-6.69965e-3
222.50	65.0441	0.220065	42.70	-6.55757e-3
223.50	65.1724	0.220215	42.71	-6.40820e-3
224.50	65.3583	0.219807	42.73	-6.81551e-3
225.50	65.3828	0.219766	42.74	-6.85683e-3
226.50	65.2511	0.219582	42.76	-7.04059e-3
227.50	64.9326	0.219254	42.77	-7.36911e-3
228.50	64.6699	0.218850	42.79	-7.77318e-3
229.50	65.0828	0.218573	42.80	-8.04999e-3
230.50	65.1061	0.218705	42.81	-7.91831e-3
231.50	65.0428	0.218869	42.83	-7.75420e-3
232.50	64.8854	0.218845	42.84	-7.77781e-3
233.50	65.0144	0.218810	42.86	-7.81311e-3
234.50	65.1442	0.218405	42.87	-8.21762e-3
235.50	65.0133	0.218132	42.89	-8.49078e-3
236.50	64.9112	0.218097	42.90	-8.52541e-3
237.50	64.8661	0.218142	42.92	-8.48100e-3
238.50	64.7806	0.217858	42.93	-8.76481e-3
239.50	64.9816	0.217607	42.95	-9.01547e-3
240.50	64.9715	0.217720	42.96	-8.90308e-3
241.50	65.0847	0.217556	42.98	-9.06728e-3
242.50	64.8766	0.217422	42.99	-9.20061e-3
243.50	64.9295	0.217476	43.01	-9.14731e-3
244.50	65.0190	0.217158	43.03	-9.46451e-3
245.50	64.9708	0.216712	43.04	-9.91134e-3
246.50	64.7821	0.216503	43.06	-0.0101201
247.50	64.7328	0.216675	43.07	-9.94779e-3
248.50	64.6199	0.216662	43.08	-9.96123e-3
249.50	64.9915	0.216518	43.10	-0.0101049
250.50	64.8934	0.216423	43.11	-0.0101998
251.50	64.8786	0.216249	43.13	-0.0103739
252.50	64.7051	0.216496	43.14	-0.0101273
253.50	64.8785	0.216585	43.15	-0.0100380
254.50	64.8562	0.216127	43.17	-0.0104955
255.50	64.9403	0.216106	43.18	-0.0105173
256.50	65.0706	0.216528	43.20	-0.0100945
257.50	64.9867	0.216844	43.21	-9.77845e-3
258.50	65.0425	0.216638	43.23	-9.98484e-3
259.50	65.1352	0.215915	43.24	-0.0107081
260.50	65.0473	0.215632	43.26	-0.0109906
261.50	64.8807	0.215438	43.27	-0.0111850
262.50	64.8918	0.215936	43.29	-0.0106865
263.50	64.9015	0.215728	43.30	-0.0108950
264.50	64.9808	0.215331	43.31	-0.0112921
265.50	64.9196	0.215055	43.33	-0.0115675
266.50	64.8649	0.214804	43.34	-0.0118190
267.50	64.5933	0.215066	43.36	-0.0115568
268.50	65.0381	0.215493	43.37	-0.0111299
269.50	65.1564	0.214882	43.39	-0.0117413
270.50	64.9237	0.214677	43.40	-0.0119454
271.50	64.8677	0.214695	43.42	-0.0119277
272.50	64.8070	0.214914	43.43	-0.0117086
273.50	65.0031	0.214954	43.45	-0.0116685
274.50	65.0586	0.214571	43.46	-0.0120515
275.50	65.0331	0.214584	43.48	-0.0120387
276.50	65.0036	0.214359	43.49	-0.0122638
277.50	64.8950	0.214504	43.51	-0.0121187
278.50	65.0748	0.214760	43.52	-0.0118630
279.50	65.2556	0.214330	43.54	-0.0122929
280.50	64.9159	0.213949	43.55	-0.0126735
281.50	64.9280	0.214027	43.57	-0.0125954
282.50	64.7890	0.214117	43.58	-0.0125056
283.50	65.0880	0.214393	43.60	-0.0122301
284.50	65.0896	0.213923	43.61	-0.0126996
285.50	65.1030	0.213678	43.63	-0.0129450
286.50	64.9372	0.213520	43.64	-0.0131031
287.50	64.9744	0.213973	43.66	-0.0126494
288.50	65.1526	0.213963	43.67	-0.0126602
289.50	65.0959	0.213394	43.69	-0.0132286
290.50	65.0663	0.213126	43.71	-0.0134972
291.50	64.8768	0.212850	43.72	-0.0137730
292.50	64.7267	0.212882	43.74	-0.0137411
293.50	65.0013	0.212607	43.75	-0.0140156
294.50	65.0521	0.212472	43.77	-0.0141507
295.50	65.0643	0.212594	43.78	-0.0140285
296.50	64.9975	0.212587	43.80	-0.0140360
297.50	64.7483	0.212568	43.81	-0.0140547
298.50	65.1769	0.212526	43.83	-0.0140969
299.50	65.1635	0.212187	43.85	-0.0144356
300.50	65.0760	0.212288	43.86	-0.0143352
301.50	64.9660	0.211958	43.88	-0.0146646
302.50	64.9348	0.212442	43.89	-0.0141805
303.50	65.0322	0.212005	43.91	-0.0146178
304.50	65.0259	0.211309	43.92	-0.0153135
305.50	64.7625	0.211026	43.94	-0.0155965
306.50	64.6898	0.211105	43.95	-0.0155181
307.50	64.8466	0.211324	43.97	-0.0152993
308.50	64.9431	0.211297	43.99	-0.0153255
309.50	64.8809	0.210598	44.00	-0.0160247
310.50	64.8575	0.210708	44.02	-0.0159150
311.50	64.7837	0.210704	44.03	-0.0159186
312.50	64.6840	0.210816	44.05	-0.0158064
313.50	64.6915	0.210036	44.06	-0.0165873
314.50	64.8864	0.210271	44.08	-0.0163523
315.50	64.9011	0.210233	44.10	-0.0163894
316.50	64.6511	0.210121	44.11	-0.0165016
317.50	64.6751	0.210145	44.13	-0.0164776
318.50	64.7865	0.209919	44.14	-0.0167043
319.50	64.7518	0.209318	44.16	-0.0173050
320.50	64.7181	0.209259	44.18	-0.0173643
321.50	64.5656	0.209253	44.19	-0.0173695
322.50	64.4537	0.209167	44.21	-0.0174555
323.50	64.7680	0.209250	44.22	-0.0173731
324.50	64.8668	0.208905	44.24	-0.0177180
325.50	64.7298	0.209001	44.26	-0.0176221
326.50	64.7257	0.209169	44.27	-0.0174543
327.50	64.4977	0.209141	44.29	-0.0174815
328.50	64.7568	0.209229	44.31	-0.0173937
329.50	64.9739	0.208869	44.32	-0.0177539
330.50	64.7004	0.208768	44.34	-0.0178544
331.50	64.7722	0.208915	44.35	-0.0177081
332.50	64.6096	0.208772	44.37	-0.0178512
333.50	64.7780	0.208447	44.39	-0.0181755
334.50	64.6724	0.208040	44.40	-0.0185827
335.50	64.6007	0.207719	44.42	-0.0189035
336.50	64.5033	0.207579	44.44	-0.0190438
337.50	64.2685	0.207483	44.45	-0.0191402
338.50	64.4670	0.206948	44.47	-0.0196751
339.50	64.5996	0.207440	44.49	-0.0191831
340.50	64.5818	0.207214	44.50	-0.0194088
341.50	64.4994	0.207421	44.52	-0.0192023
342.50	64.5617	0.207934	44.53	-0.0186884
343.50	64.9215	0.207992	44.55	-0.0186305
344.50	64.9635	0.207522	44.57	-0.0191008
345.50	64.8176	0.207344	44.58	-0.0192786
346.50	64.7002	0.207230	44.60	-0.0193928
347.50	64.6937	0.207518	44.62	-0.0191049
348.50	64.9752	0.207272	44.63	-0.0193511
349.50	65.0829	0.207107	44.65	-0.0195158
350.50	64.9707	0.206953	44.67	-0.0196699
351.50	64.7665	0.206750	44.68	-0.0198731
352.50	64.6470	0.207001	44.70	-0.0196220
353.50	65.0914	0.207058	44.72	-0.0195647
354.50	65.1719	0.206959	44.73	-0.0196641
355.50	65.1062	0.206892	44.75	-0.0197309
356.50	64.9129	0.206714	44.77	-0.0199085
357.50	64.8795	0.206714	44.78	-0.0199088
358.50	65.0731	0.206257	44.80	-0.0203661
359.50	65.0120	0.205931	44.82	-0.0206916
360.50	64.9969	0.206059	44.84	-0.0205643
361.50	64.9212	0.206221	44.85	-0.0204016
362.50	64.7958	0.206252	44.87	-0.0203712
363.50	65.0788	0.205863	44.89	-0.0207595
364.50	65.0347	0.205517	44.90	-0.0211059
365.50	64.9943	0.205505	44.92	-0.0211181
366.50	64.9597	0.205524	44.94	-0.0210985
367.50	64.7737	0.205670	44.96	-0.0209533
368.50	65.2357	0.205576	44.97	-0.0210471
369.50	65.2459	0.205452	44.99	-0.0211707
370.50	64.9832	0.205099	45.01	-0.0215239
371.50	64.9398	0.205059	45.03	-0.0215637
372.50	64.9527	0.205245	45.04	-0.0213783
373.50	65.2012	0.205032	45.06	-0.0215913
374.50	65.1464	0.204529	45.08	-0.0220939
375.50	65.1792	0.204589	45.09	-0.0220336
376.50	64.9169	0.204410	45.11	-0.0222126
377.50	64.7932	0.204306	45.13	-0.0223165
378.50	64.9935	0.203937	45.14	-0.0226856
379.50	65.0515	0.203560	45.16	-0.0230631
380.50	64.8199	0.203212	45.18	-0.0234108
381.50	64.5795	0.203317	45.20	-0.0233060
382.50	64.6070	0.203588	45.22	-0.0230353
383.50	65.0513	0.203312	45.23	-0.0233108
384.50	64.9586	0.203169	45.25	-0.0234537
385.50	64.9641	0.202978	45.27	-0.0236447
386.50	64.7246	0.202839	45.28	-0.0237840
387.50	64.8107	0.203212	45.30	-0.0234109
388.50	65.0212	0.202984	45.32	-0.0236392
389.50	65.0530	0.202800	45.34	-0.0238224
390.50	64.9275	0.202761	45.35	-0.0238615
391.50	64.9481	0.202924	45.37	-0.0236989
392.50	64.9753	0.203390	45.39	-0.0232333
393.50	65.2647	0.203031	45.41	-0.0235917
394.50	65.3496	0.202950	45.42	-0.0236727
395.50	65.1648	0.202593	45.44	-0.0240297
396.50	64.8479	0.202351	45.46	-0.0242721
397.50	64.8611	0.202638	45.48	-0.0239845
398.50	65.1397	0.202143	45.49	-0.0244798
399.50	65.0609	0.201753	45.51	-0.0248696
400.50	64.9234	0.201766	45.53	-0.0248565
401.50	64.9625	0.201745	45.55	-0.0248779
402.50	64.7321	0.201650	45.56	-0.0249730
403.50	64.8958	0.201093	45.58	-0.0255294
404.50	64.7786	0.200681	45.60	-0.0259419
405.50	64.8416	0.200607	45.62	-0.0260156
406.50	64.7057	0.200658	45.64	-0.0259644
407.50	64.8531	0.201192	45.65	-0.0254307
408.50	65.0111	0.200827	45.67	-0.0257961
409.50	64.9368	0.200241	45.69	-0.0263819
410.50	64.8067	0.200350	45.70	-0.0262725
411.50	64.8380	0.200283	45.72	-0.0263403
412.50	64.6772	0.200257	45.74	-0.0263662
413.50	64.9430	0.199875	45.76	-0.0267480
414.50	64.8643	0.199674	45.77	-0.0269486
415.50	64.8760	0.199646	45.79	-0.0269765
416.50	64.8544	0.199909	45.81	-0.0267140
417.50	64.7465	0.199961	45.83	-0.0266620
418.50	65.1778	0.199914	45.84	-0.0267084
419.50	65.1893	0.199950	45.86	-0.0266729
420.50	65.0476	0.199557	45.88	-0.0270657
421.50	65.0034	0.199447	45.90	-0.0271761
422.50	64.8111	0.199585	45.91	-0.0270380
423.50	65.0225	0.199122	45.93	-0.0275013
424.50	65.0769	0.198929	45.95	-0.0276937
425.50	64.8521	0.198884	45.97	-0.0277387
426.50	64.9020	0.199071	45.98	-0.0275518
427.50	64.9841	0.199255	46.00	-0.0273676
428.50	65.0461	0.198503	46.02	-0.0281196
429.50	65.0623	0.198493	46.04	-0.0281301
430.50	65.0341	0.198464	46.05	-0.0281589
431.50	65.0243	0.198365	46.07	-0.0282576
432.50	64.8040	0.198235	46.09	-0.0283876
433.50	65.0618	0.197966	46.11	-0.0286565
434.50	65.0506	0.197785	46.13	-0.0288376
435.50	64.8341	0.197748	46.14	-0.0288751
436.50	64.7450	0.197497	46.16	-0.0291262
437.50	64.9172	0.197795	46.18	-0.0288282
438.50	65.1264	0.197558	46.19	-0.0290646
439.50	65.0750	0.197014	46.21	-0.0296086
440.50	64.8493	0.196899	46.23	-0.0297239
441.50	64.6977	0.197081	46.25	-0.0295423
442.50	64.9507	0.197512	46.26	-0.0291113
443.50	65.2082	0.197243	46.28	-0.0293797
444.50	65.0845	0.196923	46.30	-0.0297003
445.50	65.2062	0.197043	46.32	-0.0295798
446.50	65.0625	0.196993	46.33	-0.0296299
447.50	65.0296	0.196967	46.35	-0.0296554
448.50	65.1542	0.196441	46.37	-0.0301819
449.50	65.1276	0.196206	46.39	-0.0304173
450.50	64.9443	0.196087	46.40	-0.0305358
451.50	64.8793	0.195965	46.42	-0.0306579
452.50	64.8717	0.196029	46.44	-0.0305943
453.50	65.0794	0.195693	46.45	-0.0309302
454.50	64.8894	0.195599	46.47	-0.0310241
455.50	65.0700	0.195513	46.49	-0.0311095
456.50	65.0485	0.195646	46.51	-0.0309769
457.50	65.0172	0.195393	46.52	-0.0312297
458.50	65.1385	0.194772	46.54	-0.0318504
459.50	64.9362	0.194580	46.56	-0.0320428
460.50	64.8724	0.194278	46.57	-0.0323453
461.50	64.9506	0.194623	46.59	-0.0320000
462.50	64.9832	0.195044	46.61	-0.0315786
463.50	65.2915	0.194693	46.62	-0.0319301
464.50	65.1911	0.194535	46.64	-0.0320883
465.50	65.1578	0.194392	46.66	-0.0322313
466.50	64.9962	0.194275	46.68	-0.0323479
467.50	64.9950	0.194617	46.69	-0.0320055
468.50	65.2878	0.194125	46.71	-0.0324981
469.50	65.0166	0.193556	46.73	-0.0330671
470.50	64.9976	0.193642	46.75	-0.0329805
471.50	65.0135	0.193761	46.76	-0.0328617
472.50	64.9435	0.193941	46.78	-0.0326817
473.50	65.1845	0.193526	46.80	-0.0330968
474.50	65.2020	0.193508	46.82	-0.0331147
475.50	65.1509	0.193353	46.83	-0.0332698
476.50	65.1366	0.193568	46.85	-0.0330549
477.50	65.0874	0.193656	46.87	-0.0329670
478.50	65.3252	0.193327	46.88	-0.0332962
479.50	65.2894	0.193086	46.90	-0.0335371
480.50	65.2480	0.193082	46.92	-0.0335407
481.50	65.0956	0.193107	46.93	-0.0335154
482.50	65.1271	0.193225	46.95	-0.0333980
483.50	65.3931	0.192645	46.97	-0.0339778
484.50	65.0582	0.192102	46.98	-0.0345213
485.50	64.9863	0.192132	47.00	-0.0344905
486.50	64.8433	0.192114	47.02	-0.0345088
487.50	64.7259	0.191618	47.03	-0.0350053
488.50	65.0508	0.190968	47.05	-0.0356551
489.50	65.1694	0.191131	47.07	-0.0354914
490.50	64.9741	0.191118	47.08	-0.0355048
491.50	65.0102	0.191373	47.10	-0.0352500
492.50	64.9998	0.191649	47.12	-0.0349739
493.50	65.1602	0.191198	47.14	-0.0354245
494.50	65.3130	0.191244	47.15	-0.0353787
495.50	65.2172	0.191124	47.17	-0.0354985
496.50	64.8596	0.191079	47.19	-0.0355434
497.50	64.9746	0.191123	47.20	-0.0354994
498.50	65.4119	0.190890	47.22	-0.0357333
499.50	65.2547	0.190754	47.24	-0.0358685
500.50	65.1426	0.190609	47.25	-0.0360143
501.50	65.1278	0.190736	47.27	-0.0358873
502.50	65.1018	0.190739	47.29	-0.0358838
503.50	65.6199	0.190725	47.30	-0.0358975
504.50	65.5135	0.190320	47.32	-0.0363033
505.50	65.1707	0.190174	47.34	-0.0364491
506.50	65.0890	0.190350	47.35	-0.0362730
507.50	65.3085	0.190350	47.37	-0.0362733
508.50	65.3026	0.189672	47.39	-0.0369504
509.50	65.2003	0.189365	47.40	-0.0372583
510.50	64.9617	0.189304	47.42	-0.0373193
511.50	65.1229	0.189479	47.44	-0.0371440
512.50	65.2715	0.189762	47.45	-0.0368608
513.50	65.3474	0.189006	47.47	-0.0376167
514.50	65.0829	0.188295	47.49	-0.0383274
515.50	64.9429	0.188021	47.51	-0.0386020
516.50	64.8155	0.188190	47.52	-0.0384328
517.50	64.9534	0.188181	47.54	-0.0384417
518.50	64.9795	0.187788	47.56	-0.0388350
519.50	65.0812	0.187621	47.57	-0.0390019
520.50	64.8576	0.187367	47.59	-0.0392554
521.50	64.6004	0.187164	47.61	-0.0394592
522.50	64.6667	0.187201	47.62	-0.0394223
523.50	64.8583	0.186540	47.64	-0.0400825
524.50	64.8553	0.186589	47.66	-0.0400339
525.50	64.7470	0.186528	47.67	-0.0400953
526.50	64.6551	0.186654	47.69	-0.0399685
527.50	64.7394	0.186666	47.71	-0.0399573
528.50	65.0044	0.186375	47.72	-0.0402475
529.50	64.8816	0.186279	47.74	-0.0403440
530.50	64.8500	0.186365	47.75	-0.0402583
531.50	64.7137	0.186246	47.77	-0.0403768
532.50	64.8261	0.186267	47.79	-0.0403558
533.50	64.9191	0.185915	47.80	-0.0407077
534.50	64.9893	0.185907	47.82	-0.0407155
535.50	64.6733	0.185517	47.84	-0.0411057
536.50	64.6894	0.185622	47.85	-0.0410010
537.50	64.8991	0.185636	47.87	-0.0409865
538.50	64.9830	0.185364	47.88	-0.0412585
539.50	64.9471	0.185079	47.90	-0.0415442
540.50	64.8571	0.185088	47.92	-0.0415344
541.50	64.8315	0.185391	47.93	-0.0412317
542.50	65.0492	0.185627	47.95	-0.0409957
543.50	65.1808	0.185274	47.97	-0.0413492
544.50	65.1575	0.185235	47.98	-0.0413878
545.50	65.0388	0.184753	48.00	-0.0418694
546.50	64.8366	0.184951	48.02	-0.0416718
547.50	65.0929	0.184818	48.03	-0.0418044
548.50	65.1305	0.184387	48.05	-0.0422362
549.50	65.1158	0.183987	48.07	-0.0426363
550.50	65.0175	0.184190	48.08	-0.0424331
551.50	64.7357	0.184080	48.10	-0.0425426
552.50	64.9301	0.184123	48.12	-0.0425001
553.50	65.0224	0.183727	48.13	-0.0428961
554.50	65.0047	0.183622	48.15	-0.0430008
555.50	64.9648	0.183689	48.17	-0.0429336
556.50	65.0398	0.184120	48.18	-0.0425030
557.50	65.1641	0.183840	48.20	-0.0427831
558.50	65.0244	0.183150	48.22	-0.0434728
559.50	65.0520	0.183030	48.23	-0.0435932
560.50	64.9086	0.183116	48.25	-0.0435064
561.50	64.9153	0.183240	48.27	-0.0433830
562.50	65.0243	0.183311	48.28	-0.0433121
563.50	65.2889	0.183031	48.30	-0.0435917
564.50	65.1659	0.182534	48.32	-0.0440892
565.50	65.0044	0.182568	48.33	-0.0440545
566.50	64.7632	0.182556	48.35	-0.0440670
567.50	64.9880	0.182427	48.36	-0.0441954
568.50	64.9927	0.181932	48.38	-0.0446910
569.50	64.9161	0.181820	48.40	-0.0448030
570.50	64.9258	0.181899	48.41	-0.0447241
571.50	64.9662	0.182176	48.43	-0.0444465
572.50	65.1654	0.181905	48.45	-0.0447180
573.50	65.0005	0.181239	48.46	-0.0453840
574.50	65.0147	0.181283	48.48	-0.0453394
575.50	64.8862	0.181402	48.50	-0.0452207
576.50	65.0447	0.181814	48.51	-0.0448091
577.50	65.2563	0.181384	48.53	-0.0452389
578.50	65.1578	0.180747	48.55	-0.0458757
579.50	64.8747	0.180421	48.56	-0.0462020
580.50	64.9262	0.180511	48.58	-0.0461121
581.50	64.7376	0.180594	48.60	-0.0460285
582.50	65.2079	0.180828	48.61	-0.0457946
583.50	65.1605	0.180293	48.63	-0.0463296
584.50	65.0324	0.180157	48.64	-0.0464658
585.50	65.0564	0.180356	48.66	-0.0462671
586.50	64.9000	0.180406	48.68	-0.0462165
587.50	65.1948	0.180482	48.69	-0.0461405
588.50	65.2244	0.180002	48.71	-0.0466213
589.50	65.0638	0.179712	48.73	-0.0469111
590.50	64.9776	0.179788	48.74	-0.0468351
591.50	64.8195	0.179852	48.76	-0.0467710
592.50	65.1871	0.179808	48.78	-0.0468148
593.50	65.3956	0.179835	48.79	-0.0467876
594.50	65.1812	0.179513	48.81	-0.0471098
595.50	65.1529	0.179551	48.83	-0.0470720
596.50	65.0138	0.179682	48.84	-0.0469410
597.50	65.2245	0.179268	48.86	-0.0473544
598.50	65.1581	0.178771	48.88	-0.0478521
599.50	65.0343	0.178687	48.89	-0.0479360
600.50	64.9514	0.178659	48.91	-0.0479640
601.50	64.8647	0.178904	48.92	-0.0477189
602.50	65.2474	0.178864	48.94	-0.0477590
603.50	65.2789	0.178605	48.96	-0.0480179
604.50	65.1745	0.178338	48.97	-0.0482844
605.50	65.1090	0.178367	48.99	-0.0482561
606.50	65.0122	0.178564	49.01	-0.0480585
607.50	65.2603	0.178242	49.02	-0.0483804
608.50	65.1714	0.177757	49.04	-0.0488663
609.50	65.1353	0.177646	49.06	-0.0489768
610.50	64.9764	0.177727	49.07	-0.0488958
611.50	65.0094	0.177959	49.09	-0.0486635
612.50	65.1286	0.177478	49.11	-0.0491448
613.50	65.2899	0.177485	49.12	-0.0491375
614.50	65.1281	0.177407	49.14	-0.0492158
615.50	65.0392	0.176944	49.15	-0.0496792
616.50	64.9196	0.176997	49.17	-0.0496257
617.50	64.9700	0.176636	49.19	-0.0499865
618.50	65.1545	0.176395	49.20	-0.0502281
619.50	65.0679	0.176212	49.22	-0.0504107
620.50	64.8276	0.176219	49.24	-0.0504038
621.50	64.7166	0.176247	49.25	-0.0503759
622.50	64.9552	0.175661	49.27	-0.0509623
623.50	64.9342	0.175347	49.29	-0.0512761
624.50	65.0097	0.175281	49.30	-0.0513418
625.50	64.8397	0.175295	49.32	-0.0513280
626.50	64.7102	0.175403	49.34	-0.0512201
627.50	65.0091	0.175180	49.35	-0.0514431
628.50	65.0689	0.174976	49.37	-0.0516472
629.50	65.0081	0.174845	49.39	-0.0517781
630.50	64.9436	0.174843	49.40	-0.0517797
631.50	64.9047	0.175004	49.42	-0.0516189
632.50	65.1240	0.174820	49.43	-0.0518026
633.50	65.0711	0.174242	49.45	-0.0523808
634.50	65.0354	0.174314	49.47	-0.0523087
635.50	64.8071	0.174165	49.48	-0.0524578
636.50	64.8703	0.174721	49.50	-0.0519020
637.50	65.2639	0.174648	49.52	-0.0519751
638.50	65.2134	0.174243	49.53	-0.0523796
639.50	65.0973	0.173947	49.55	-0.0526760
640.50	64.8427	0.173831	49.57	-0.0527921
641.50	65.0025	0.174334	49.58	-0.0522892
642.50	65.1830	0.173853	49.60	-0.0527698
643.50	65.2306	0.173625	49.62	-0.0529974
644.50	65.0829	0.173513	49.63	-0.0531099
645.50	65.0639	0.173468	49.65	-0.0531546
646.50	64.8938	0.173633	49.67	-0.0529901
647.50	65.2791	0.173275	49.68	-0.0533481
648.50	65.2477	0.173181	49.70	-0.0534422
649.50	65.2012	0.173078	49.72	-0.0535451
650.50	65.0667	0.172899	49.73	-0.0537237
651.50	65.0749	0.173104	49.75	-0.0535184
652.50	65.2495	0.172492	49.77	-0.0541309
653.50	65.2080	0.172330	49.78	-0.0542925
654.50	65.0468	0.172213	49.80	-0.0544094
655.50	65.0655	0.172370	49.82	-0.0542526
656.50	64.9303	0.172558	49.83	-0.0540645
657.50	65.3887	0.172508	49.85	-0.0541149
658.50	65.1866	0.171928	49.87	-0.0546953
659.50	65.1894	0.171875	49.88	-0.0547475
660.50	64.9902	0.171799	49.90	-0.0548237
661.50	64.9535	0.171864	49.92	-0.0547592
662.50	65.0975	0.171192	49.93	-0.0554309
663.50	65.1078	0.170996	49.95	-0.0556268
664.50	65.0323	0.170893	49.97	-0.0557297
665.50	64.8074	0.170624	49.98	-0.0559988
666.50	64.9038	0.171131	50.00	-0.0554922
667.50	65.3176	0.171174	50.02	-0.0554487
668.50	65.2848	0.170934	50.03	-0.0556894
669.50	65.2962	0.170872	50.05	-0.0557504
670.50	65.0466	0.170788	50.07	-0.0558346
671.50	64.8648	0.170584	50.08	-0.0560392
672.50	65.1798	0.170350	50.10	-0.0562731
673.50	64.9809	0.169847	50.11	-0.0567758
674.50	64.9630	0.169809	50.13	-0.0568136
675.50	64.9356	0.169825	50.15	-0.0567982
676.50	64.7631	0.169874	50.16	-0.0567484
677.50	65.0569	0.169675	50.18	-0.0569479
678.50	64.9445	0.169150	50.20	-0.0574725
679.50	64.9312	0.169127	50.21	-0.0574955
680.50	64.7890	0.168882	50.23	-0.0577410
681.50	64.7715	0.169201	50.25	-0.0574223
682.50	65.0995	0.168972	50.26	-0.0576505
683.50	65.0255	0.168597	50.28	-0.0580258
684.50	64.9503	0.168358	50.30	-0.0582652
685.50	64.7478	0.168232	50.31	-0.0583908
686.50	64.7384	0.168360	50.33	-0.0582632
687.50	65.0396	0.168113	50.35	-0.0585094
688.50	65.1280	0.168021	50.36	-0.0586016
689.50	65.1521	0.168092	50.38	-0.0585309
690.50	64.8254	0.167906	50.40	-0.0587166
691.50	64.6397	0.168258	50.42	-0.0583651
692.50	65.1181	0.167958	50.43	-0.0586648
693.50	65.1478	0.167692	50.45	-0.0589313
694.50	64.9854	0.167372	50.47	-0.0592512
695.50	64.7551	0.167172	50.48	-0.0594510
696.50	64.7815	0.167557	50.50	-0.0590662
697.50	65.1059	0.166990	50.52	-0.0596326
698.50	64.9876	0.166707	50.53	-0.0599157
699.50	65.0168	0.166621	50.55	-0.0600024
700.50	64.8855	0.166862	50.57	-0.0597608
701.50	64.8172	0.166705	50.58	-0.0599174
702.50	65.1040	0.166627	50.60	-0.0599963
703.50	65.0501	0.166343	50.62	-0.0602803
704.50	65.0392	0.166259	50.63	-0.0603635
705.50	64.8830	0.166157	50.65	-0.0604659
706.50	64.9800	0.166391	50.67	-0.0602323
707.50	65.0040	0.165811	50.68	-0.0608123
708.50	65.0725	0.165476	50.70	-0.0611467
709.50	65.0986	0.165722	50.71	-0.0609005
710.50	64.8312	0.165420	50.73	-0.0612033
711.50	64.6948	0.165183	50.75	-0.0614403
712.50	65.0859	0.165151	50.77	-0.0614715
713.50	64.8751	0.164750	50.78	-0.0618731
714.50	64.7089	0.164486	50.80	-0.0621370
715.50	64.7005	0.164495	50.81	-0.0621281
716.50	64.7568	0.164569	50.83	-0.0620542
717.50	64.9801	0.164024	50.85	-0.0625992
718.50	64.9104	0.163785	50.86	-0.0628376
719.50	64.8197	0.163863	50.88	-0.0627597
720.50	64.8364	0.164090	50.90	-0.0625330
721.50	64.8104	0.164191	50.91	-0.0624322
722.50	64.8717	0.163578	50.93	-0.0630449
723.50	64.8828	0.163463	50.95	-0.0631595
724.50	64.9448	0.163809	50.96	-0.0628140
725.50	64.9629	0.164125	50.98	-0.0624974
726.50	65.0039	0.164189	51.00	-0.0624337
727.50	65.1645	0.163557	51.01	-0.0630664
728.50	65.0942	0.163506	51.03	-0.0631166
729.50	65.0368	0.163629	51.05	-0.0629940
730.50	64.9672	0.163679	51.06	-0.0629435
731.50	65.0354	0.163806	51.08	-0.0628169
732.50	65.2171	0.163404	51.10	-0.0632184
733.50	65.0555	0.163340	51.11	-0.0632826
734.50	65.2704	0.163286	51.13	-0.0633371
735.50	65.1339	0.163226	51.15	-0.0633967
736.50	65.0271	0.163017	51.16	-0.0636062
737.50	65.0714	0.162446	51.18	-0.0641771
738.50	65.1411	0.162393	51.20	-0.0642301
739.50	65.0309	0.162484	51.21	-0.0641392
740.50	65.0258	0.162500	51.23	-0.0641229
741.50	65.2307	0.162421	51.25	-0.0642020
742.50	65.2942	0.162166	51.26	-0.0644564
743.50	65.2519	0.161979	51.28	-0.0646437
744.50	65.1703	0.161963	51.30	-0.0646601
745.50	65.1155	0.162054	51.31	-0.0645685
746.50	65.0893	0.162047	51.33	-0.0645755
747.50	65.1658	0.161449	51.35	-0.0651740
748.50	64.9617	0.160981	51.36	-0.0656416
749.50	65.0762	0.161070	51.38	-0.0655529
750.50	65.0119	0.161112	51.40	-0.0655104
751.50	65.0608	0.161055	51.41	-0.0655678
